creditor_id,loan_type,date,due_date,interest,interest_type,tenure,days_past_due
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2018-09-10,2018-11-10,54.0,Fixed Interest Rates,61,0
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2018-05-05,2018-07-04,14.5,Fixed Interest Rates,60,0
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2018-01-01,2023-01-01,24.0,Fixed Interest Rates,1826,30
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2018-02-06,2018-04-06,14.5,Fixed Interest Rates,59,0
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2018-02-22,2018-04-22,14.5,Fixed Interest Rates,59,0
5bdc83f2-c6b5-4899-9c1a-141eb840f2c6,Conventional Commercial Bank,2017-09-07,2017-10-05,15.75,Fixed Interest Rates,28,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Financing Company,2017-01-24,2019-09-16,25.22,Fixed Interest Rates,965,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Conventional Commercial Bank,2017-05-22,2019-09-16,11.0,Fixed Interest Rates,847,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Conventional Commercial Bank,2018-04-23,2019-04-23,12.5,Floating Interest Rates,365,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Financing Company,2015-12-04,2019-11-04,14.26,Fixed Interest Rates,1431,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Conventional Commercial Bank,2016-08-13,2019-11-04,11.26,Fixed Interest Rates,1178,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Conventional Commercial Bank,2015-04-16,2018-04-16,7.0,Fixed Interest Rates,1096,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Financing Company,2013-03-04,2016-02-04,10.21,Fixed Interest Rates,1067,0
11574fde-e0b5-420b-a80d-a74a9ecec295,Conventional Commercial Bank,2013-03-04,2016-02-04,6.7,Fixed Interest Rates,1067,0
f9191372-b402-4bb0-9a0b-8ad443db17b2,Conventional Commercial Bank,2016-02-15,2019-02-15,3.17,Fixed Interest Rates,1096,0
f9191372-b402-4bb0-9a0b-8ad443db17b2,Conventional Commercial Bank,2013-10-07,2015-10-07,4.82,Fixed Interest Rates,730,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2018-09-28,2022-09-28,24.42,Fixed Interest Rates,1461,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2018-09-15,2019-03-15,25.5,Floating Interest Rates,181,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2017-01-19,2020-01-19,26.91,Fixed Interest Rates,1095,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2018-03-12,2018-09-12,14.4,Fixed Interest Rates,184,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2017-09-16,2018-03-16,14.4,Fixed Interest Rates,181,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2017-03-26,2017-09-26,14.4,Fixed Interest Rates,184,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2016-09-19,2017-03-19,14.4,Fixed Interest Rates,181,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2015-05-28,2017-05-28,31.46,Fixed Interest Rates,731,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2016-03-11,2016-09-11,14.4,Fixed Interest Rates,184,0
758c9662-8723-488d-8421-42be0cb44fb6,Conventional Commercial Bank,2015-09-04,2016-03-04,14.4,Fixed Interest Rates,182,0
376d1ea3-c973-4d38-98b1-3364fcf04306,Conventional Commercial Bank,2018-04-20,2021-04-20,3.13,Fixed Interest Rates,1096,0
dc425103-e450-4470-ba29-2d1114a73d7e,Financing Company,2018-07-29,2019-07-26,35.96,Fixed Interest Rates,362,0
89a9e554-daa1-4ee7-aba2-0713b284dec3,Conventional Commercial Bank,2017-12-21,2018-06-21,6.0,Floating Interest Rates,182,0
89a9e554-daa1-4ee7-aba2-0713b284dec3,Conventional Commercial Bank,2017-06-17,2017-12-17,3.47,Fixed Interest Rates,183,0
89a9e554-daa1-4ee7-aba2-0713b284dec3,Conventional Commercial Bank,2016-12-04,2017-06-04,3.47,Fixed Interest Rates,182,0
0680a8c1-30cb-4d52-afa2-a50f9f5ae073,Conventional Commercial Bank,2017-10-07,2018-10-07,3.19,Fixed Interest Rates,365,0
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2016-03-25,2018-08-26,11.3,Fixed Interest Rates,884,159
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2010-10-03,2013-09-03,15.95,Fixed Interest Rates,1066,2525
612ec9cd-5cb6-4acb-8669-49550c787982,Conventional Commercial Bank,2010-10-03,2013-09-03,11.0,Fixed Interest Rates,1066,2524
612ec9cd-5cb6-4acb-8669-49550c787982,Conventional Commercial Bank,2017-04-01,2017-07-30,12.5,Floating Interest Rates,120,549
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-04-12,2018-05-26,0.27,Fixed Interest Rates,44,128
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-04-12,2018-05-26,0.33,Fixed Interest Rates,44,128
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-01-09,2018-09-26,0.42,Fixed Interest Rates,260,128
612ec9cd-5cb6-4acb-8669-49550c787982,Conventional Commercial Bank,2011-11-28,2015-11-28,11.19,Floating Interest Rates,1461,1708
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2017-06-24,2018-07-24,56.03,Fixed Interest Rates,395,70
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-07-24,2018-08-23,0.0,Fixed Interest Rates,30,0
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-04-30,2018-05-30,0.0,Fixed Interest Rates,30,3
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-03-26,2018-04-26,0.36,Fixed Interest Rates,31,5
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-03-17,2018-04-26,0.26,Fixed Interest Rates,40,5
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-03-17,2018-04-26,0.24,Fixed Interest Rates,40,5
612ec9cd-5cb6-4acb-8669-49550c787982,Conventional Commercial Bank,2018-01-27,2018-02-24,15.0,Fixed Interest Rates,28,0
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-01-30,2018-02-26,0.36,Fixed Interest Rates,27,0
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2012-06-23,2012-07-23,10.0,Fixed Interest Rates,30,1156
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2013-05-01,2016-04-07,37.37,Fixed Interest Rates,1072,56
612ec9cd-5cb6-4acb-8669-49550c787982,Conventional Commercial Bank,2014-06-07,2016-04-07,8.25,Fixed Interest Rates,670,56
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2011-11-25,2015-11-25,17.15,Fixed Interest Rates,1461,646
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-01-09,2018-05-26,0.27,Fixed Interest Rates,137,159
612ec9cd-5cb6-4acb-8669-49550c787982,Financing Company,2018-11-18,2019-11-18,44.44,Fixed Interest Rates,365,0
066e9ca4-af5c-48ce-9cb7-7034c5f9d6ed,Conventional Commercial Bank,2018-03-29,2020-04-01,6.0,Floating Interest Rates,734,0
1f4c7a0e-6564-4830-9147-13480345136a,Conventional Commercial Bank,2005-08-13,2007-05-13,31.51,Others,638,4617
e8ccf26f-1414-4f8a-b005-631381e854e8,Financing Company,2014-08-10,2018-07-09,19.32,Fixed Interest Rates,1429,146
e8ccf26f-1414-4f8a-b005-631381e854e8,Conventional Commercial Bank,2014-08-10,2018-07-09,11.72,Fixed Interest Rates,1429,146
31ff7911-af46-4dee-80bd-bcbcd91edeb5,Conventional Commercial Bank,2018-05-21,2020-05-21,6.0,Floating Interest Rates,731,0
31ff7911-af46-4dee-80bd-bcbcd91edeb5,Financing Company,2013-10-01,2016-11-03,20.0,Fixed Interest Rates,1129,60
188ad3aa-1544-4a58-b93c-011b92c65664,Financing Company,2017-02-24,2020-02-24,43.7,Fixed Interest Rates,1095,0
188ad3aa-1544-4a58-b93c-011b92c65664,Conventional Commercial Bank,2018-06-15,2018-12-15,6.0,Floating Interest Rates,183,0
188ad3aa-1544-4a58-b93c-011b92c65664,Conventional Commercial Bank,2017-12-09,2018-06-09,6.0,Floating Interest Rates,182,0
188ad3aa-1544-4a58-b93c-011b92c65664,Conventional Commercial Bank,2017-06-05,2017-12-05,3.47,Fixed Interest Rates,183,0
188ad3aa-1544-4a58-b93c-011b92c65664,Conventional Commercial Bank,2016-11-24,2017-05-24,3.47,Fixed Interest Rates,181,0
188ad3aa-1544-4a58-b93c-011b92c65664,Conventional Commercial Bank,2016-05-05,2016-11-05,3.47,Fixed Interest Rates,184,0
188ad3aa-1544-4a58-b93c-011b92c65664,Financing Company,2014-06-01,2016-12-01,37.22,Fixed Interest Rates,914,64
38229b3a-83cc-4884-9720-4f127407e51c,Conventional Commercial Bank,2017-06-17,2019-06-17,6.0,Floating Interest Rates,730,0
38229b3a-83cc-4884-9720-4f127407e51c,Conventional Commercial Bank,2016-01-21,2018-01-21,3.18,Fixed Interest Rates,731,0
38229b3a-83cc-4884-9720-4f127407e51c,Conventional Commercial Bank,2014-10-09,2016-10-09,3.73,Fixed Interest Rates,731,0
8ac9e4ea-d5c4-43cc-9492-b420ce97b84f,Conventional Commercial Bank,2018-07-13,2021-07-13,6.0,Floating Interest Rates,1096,0
8ac9e4ea-d5c4-43cc-9492-b420ce97b84f,Conventional Commercial Bank,2016-12-16,2017-07-16,3.4,Fixed Interest Rates,212,0
8ac9e4ea-d5c4-43cc-9492-b420ce97b84f,Conventional Commercial Bank,2016-07-22,2017-01-22,3.47,Fixed Interest Rates,184,0
8ac9e4ea-d5c4-43cc-9492-b420ce97b84f,Conventional Commercial Bank,2016-01-22,2016-07-22,3.47,Fixed Interest Rates,182,0
8ac9e4ea-d5c4-43cc-9492-b420ce97b84f,Conventional Commercial Bank,2015-09-18,2016-04-18,3.95,Fixed Interest Rates,213,0
8ac9e4ea-d5c4-43cc-9492-b420ce97b84f,Conventional Commercial Bank,2015-04-06,2015-10-06,4.04,Fixed Interest Rates,183,0
a745db89-8825-4027-a59e-efbd95bc42bb,Financing Company,2013-11-26,2016-11-06,31.0,Fixed Interest Rates,1076,0
f4c39eec-5710-4a75-b29e-d8eabc1b7011,Financing Company,2015-07-06,2016-07-06,29.88,Fixed Interest Rates,366,0
aa4c1d23-aa3d-41ec-888c-7e2d41ee4458,Conventional Commercial Bank,2015-10-30,2017-10-30,3.73,Fixed Interest Rates,731,0
aa4c1d23-aa3d-41ec-888c-7e2d41ee4458,Conventional Commercial Bank,2013-11-29,2015-11-29,4.82,Fixed Interest Rates,730,0
2a3002dd-503f-4281-a629-caa1fc722203,Conventional Commercial Bank,2017-12-10,2020-12-10,6.0,Floating Interest Rates,1096,0
2a3002dd-503f-4281-a629-caa1fc722203,Conventional Commercial Bank,2018-06-22,2018-09-20,14.5,Fixed Interest Rates,90,11
2a3002dd-503f-4281-a629-caa1fc722203,Conventional Commercial Bank,2018-08-27,2018-09-27,35.0,Fixed Interest Rates,31,0
2a3002dd-503f-4281-a629-caa1fc722203,Financing Company,2018-07-01,2018-08-11,0.3,Fixed Interest Rates,41,0
2a3002dd-503f-4281-a629-caa1fc722203,Financing Company,2018-07-19,2018-08-11,0.32,Fixed Interest Rates,23,0
2a3002dd-503f-4281-a629-caa1fc722203,Conventional Commercial Bank,2018-02-11,2018-08-11,35.0,Fixed Interest Rates,181,0
2a3002dd-503f-4281-a629-caa1fc722203,Financing Company,2018-02-02,2018-03-11,0.21,Fixed Interest Rates,37,0
2a3002dd-503f-4281-a629-caa1fc722203,Conventional Commercial Bank,2018-02-11,2018-03-11,35.0,Fixed Interest Rates,28,0
7e10e9a8-8fb1-47cb-bae9-760d6696aca9,Conventional Commercial Bank,2018-01-13,2021-01-13,22.0,Floating Interest Rates,1096,0
7e10e9a8-8fb1-47cb-bae9-760d6696aca9,Conventional Commercial Bank,2009-02-23,2012-01-23,15.0,Fixed Interest Rates,1064,0
e8c76c50-343e-4ba2-b726-59fbd58dc504,Financing Company,2017-05-09,2021-05-09,13.75,Fixed Interest Rates,1461,0
e8c76c50-343e-4ba2-b726-59fbd58dc504,Conventional Commercial Bank,2017-05-12,2021-05-09,11.39,Fixed Interest Rates,1458,0
d8700454-cdab-4572-9189-47aaaa71e5ee,Conventional Commercial Bank,2018-03-24,2019-03-24,6.0,Floating Interest Rates,365,0
d8700454-cdab-4572-9189-47aaaa71e5ee,Conventional Commercial Bank,2016-11-25,2017-11-25,6.0,Floating Interest Rates,365,0
6ec0bb05-4769-4fbe-a2ce-70010291ad1d,Conventional Commercial Bank,2017-07-06,2021-07-05,6.0,Fixed Interest Rates,1460,0
6ec0bb05-4769-4fbe-a2ce-70010291ad1d,Conventional Commercial Bank,2015-08-25,2020-08-25,11.04,Fixed Interest Rates,1827,0
6ec0bb05-4769-4fbe-a2ce-70010291ad1d,Conventional Commercial Bank,2014-11-28,2016-11-28,12.0,Fixed Interest Rates,731,0
5a0e6c6e-25d4-4777-a43f-5c71eb656065,Financing Company,2012-05-03,2015-04-03,24.1,Fixed Interest Rates,1065,269
5a0e6c6e-25d4-4777-a43f-5c71eb656065,Conventional Commercial Bank,2012-05-03,2015-04-03,12.4,Fixed Interest Rates,1065,269
5a0e6c6e-25d4-4777-a43f-5c71eb656065,Conventional Commercial Bank,2014-03-01,2023-06-08,13.75,Floating Interest Rates,3386,114
5a0e6c6e-25d4-4777-a43f-5c71eb656065,Financing Company,2013-05-04,2016-04-04,25.0,Fixed Interest Rates,1066,363
5a0e6c6e-25d4-4777-a43f-5c71eb656065,Financing Company,2012-11-30,2015-10-30,25.06,Fixed Interest Rates,1064,0
5a0e6c6e-25d4-4777-a43f-5c71eb656065,Financing Company,2012-10-25,2015-09-25,25.0,Fixed Interest Rates,1065,6
940e3774-5fa7-490b-a66d-0b80fe4a7e81,Conventional Commercial Bank,2018-05-14,2020-05-14,6.0,Floating Interest Rates,731,0
940e3774-5fa7-490b-a66d-0b80fe4a7e81,Conventional Commercial Bank,2016-05-20,2018-05-20,3.18,Fixed Interest Rates,730,0
940e3774-5fa7-490b-a66d-0b80fe4a7e81,Conventional Commercial Bank,2014-05-31,2016-05-31,3.73,Fixed Interest Rates,731,0
e6c7cd80-fa29-4b32-bd91-c50cb79eb2d2,Conventional Commercial Bank,2018-07-08,2020-07-08,6.0,Floating Interest Rates,731,0
d311e447-ea29-4048-a616-a715aa61babe,Conventional Commercial Bank,2018-08-31,2022-08-30,6.0,Fixed Interest Rates,1460,0
d311e447-ea29-4048-a616-a715aa61babe,Financing Company,2018-07-11,2018-08-13,2.95,Fixed Interest Rates,33,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Conventional Commercial Bank,2018-10-27,2019-10-06,58.95,Fixed Interest Rates,344,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Conventional Commercial Bank,2018-06-03,2018-11-26,28.55,Fixed Interest Rates,176,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Financing Company,2018-06-03,2018-11-27,2.5,Fixed Interest Rates,177,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Financing Company,2014-09-20,2015-05-16,78.0,Fixed Interest Rates,238,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Conventional Commercial Bank,2018-06-03,2018-11-26,28.55,Fixed Interest Rates,176,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Financing Company,2018-06-03,2018-11-27,2.5,Fixed Interest Rates,177,0
d4b5c726-af50-48eb-9dc0-1df05b23056a,Conventional Commercial Bank,2012-05-19,2015-05-19,14.4,Fixed Interest Rates,1095,1627
d4b5c726-af50-48eb-9dc0-1df05b23056a,Financing Company,2015-08-15,2017-02-15,46.27,Fixed Interest Rates,550,18
daaf17f0-6098-4a08-9362-5e8d9e3cb06e,Conventional Commercial Bank,2015-11-30,2018-11-30,11.0,Floating Interest Rates,1096,7
daaf17f0-6098-4a08-9362-5e8d9e3cb06e,Conventional Commercial Bank,2015-12-05,2020-03-05,12.6,Fixed Interest Rates,1552,0
daaf17f0-6098-4a08-9362-5e8d9e3cb06e,Financing Company,2014-11-13,2018-10-13,21.61,Fixed Interest Rates,1430,0
daaf17f0-6098-4a08-9362-5e8d9e3cb06e,Conventional Commercial Bank,2014-11-13,2018-10-13,13.05,Fixed Interest Rates,1430,0
daaf17f0-6098-4a08-9362-5e8d9e3cb06e,Financing Company,2014-06-12,2017-05-12,27.0,Fixed Interest Rates,1065,20
daaf17f0-6098-4a08-9362-5e8d9e3cb06e,Conventional Commercial Bank,2014-12-18,2015-12-18,15.0,Fixed Interest Rates,365,0
a11b5ae6-da4b-4838-9075-955d52e5f6cd,Financing Company,2018-05-18,2023-05-18,19.09,Fixed Interest Rates,1826,0
a11b5ae6-da4b-4838-9075-955d52e5f6cd,Financing Company,2012-01-28,2014-01-28,23.68,Fixed Interest Rates,731,704
a11b5ae6-da4b-4838-9075-955d52e5f6cd,Conventional Commercial Bank,2012-01-27,2014-01-27,14.0,Fixed Interest Rates,731,644
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2018-10-15,2019-10-15,24.0,Floating Interest Rates,365,16
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2017-10-16,2018-10-16,24.0,Floating Interest Rates,365,77
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2018-08-24,2019-02-24,24.0,Fixed Interest Rates,184,0
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2018-02-25,2018-08-25,24.0,Fixed Interest Rates,181,0
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Commercial Bank,2017-02-11,2022-01-01,24.0,Fixed Interest Rates,1785,0
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2017-08-24,2018-02-24,24.0,Fixed Interest Rates,184,0
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Commercial Bank,2017-02-11,2021-12-01,24.0,Fixed Interest Rates,1754,1
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Commercial Bank,2017-03-24,2017-09-24,3.47,Fixed Interest Rates,184,0
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2016-03-13,2016-09-13,30.0,Fixed Interest Rates,184,0
178a138a-bc20-4f29-a2e9-52b41cbc804d,Conventional Rural Bank,2015-12-24,2016-06-24,30.0,Fixed Interest Rates,183,0
96a8ad0e-877a-4e18-8b75-454847296443,Financing Company,2017-12-23,2021-11-18,18.5,Fixed Interest Rates,1426,0
96a8ad0e-877a-4e18-8b75-454847296443,Conventional Commercial Bank,2017-05-06,2018-05-06,3.19,Fixed Interest Rates,365,0
a66069fb-c1d2-4a97-a37e-ef431376c7c3,Conventional Commercial Bank,2015-06-22,2022-02-21,7.0,Fixed Interest Rates,2436,4
c6d89458-0050-4bdb-9889-93c406fdd9f2,Conventional Commercial Bank,2016-03-06,2020-03-06,3.14,Fixed Interest Rates,1461,0
482fcc24-416e-460a-98b5-f2715ef198dd,Conventional Commercial Bank,2018-08-23,2019-08-23,6.0,Floating Interest Rates,365,0
482fcc24-416e-460a-98b5-f2715ef198dd,Conventional Commercial Bank,2017-06-19,2018-06-19,3.19,Fixed Interest Rates,365,0
482fcc24-416e-460a-98b5-f2715ef198dd,Conventional Commercial Bank,2016-10-23,2017-04-23,3.47,Fixed Interest Rates,182,0
482fcc24-416e-460a-98b5-f2715ef198dd,Conventional Commercial Bank,2016-07-01,2016-12-31,3.47,Fixed Interest Rates,183,0
482fcc24-416e-460a-98b5-f2715ef198dd,Conventional Commercial Bank,2015-12-07,2016-06-07,15.0,Fixed Interest Rates,183,0
482fcc24-416e-460a-98b5-f2715ef198dd,Conventional Commercial Bank,2015-05-23,2015-11-23,4.04,Fixed Interest Rates,184,0
0ccd476f-8e29-4aec-a106-5759f2943277,Financing Company,2018-04-26,2018-09-26,44.1,Fixed Interest Rates,153,7
0ccd476f-8e29-4aec-a106-5759f2943277,Financing Company,2017-12-01,2019-12-01,42.71,Fixed Interest Rates,730,0
0ccd476f-8e29-4aec-a106-5759f2943277,Conventional Rural Bank,2016-09-23,2019-09-23,19.2,Fixed Interest Rates,1095,70
0ccd476f-8e29-4aec-a106-5759f2943277,Financing Company,2017-05-09,2019-05-09,43.94,Fixed Interest Rates,730,0
0ccd476f-8e29-4aec-a106-5759f2943277,Conventional Commercial Bank,2015-01-11,2017-03-24,9.6,Fixed Interest Rates,803,8
0ccd476f-8e29-4aec-a106-5759f2943277,Financing Company,2014-04-24,2017-03-24,25.71,Fixed Interest Rates,1065,8
0ccd476f-8e29-4aec-a106-5759f2943277,Conventional Rural Bank,2016-07-24,2016-10-24,30.0,Fixed Interest Rates,92,0
0ccd476f-8e29-4aec-a106-5759f2943277,Conventional Rural Bank,2016-01-25,2016-07-25,30.0,Fixed Interest Rates,182,68
96de8f5b-1116-493b-80a8-0ff90c967124,Financing Company,2015-01-24,2017-07-02,38.0,Fixed Interest Rates,890,92
626ad51f-72fb-4d0c-8c94-fea856427c9b,Conventional Commercial Bank,2014-02-16,2018-02-15,7.0,Floating Interest Rates,1460,0
447bd025-2e61-4d2b-b63f-ad256ed31dd9,Conventional Commercial Bank,2017-08-22,2018-08-31,3.72,Fixed Interest Rates,374,395
b1ae628a-3af7-4078-b855-d8f8c5d19baf,Conventional Commercial Bank,2017-09-22,2018-09-22,3.24,Fixed Interest Rates,365,41
3a49fcef-d1f7-47b9-aa32-2745173c45bd,Conventional Commercial Bank,2017-11-30,2018-11-29,6.0,Floating Interest Rates,364,0
3a49fcef-d1f7-47b9-aa32-2745173c45bd,Conventional Rural Bank,2018-02-11,2018-08-11,25.0,Fixed Interest Rates,181,0
3a49fcef-d1f7-47b9-aa32-2745173c45bd,Conventional Commercial Bank,2015-01-19,2018-01-09,11.04,Fixed Interest Rates,1086,0
3a49fcef-d1f7-47b9-aa32-2745173c45bd,Financing Company,2012-10-30,2015-10-06,0.0,Margin,1071,0
3a49fcef-d1f7-47b9-aa32-2745173c45bd,Conventional Commercial Bank,2013-09-23,2015-10-06,9.75,Fixed Interest Rates,743,0
3a49fcef-d1f7-47b9-aa32-2745173c45bd,Conventional Commercial Bank,2018-10-28,2019-10-27,11.5,Floating Interest Rates,364,0
e31a9dcb-cddd-497e-bc88-a9a66c98c092,Conventional Commercial Bank,2017-12-18,2018-12-17,6.0,Floating Interest Rates,364,0
b3fdbfae-06d3-42cc-8823-1fd34cdbe934,Conventional Commercial Bank,2018-08-28,2020-08-28,6.0,Floating Interest Rates,731,0
6bef22c9-d2cd-4a8d-9f1f-b6280d985be4,Conventional Commercial Bank,2016-02-22,2018-11-22,13.0,Floating Interest Rates,1004,72
6bef22c9-d2cd-4a8d-9f1f-b6280d985be4,Financing Company,2016-02-24,2018-11-22,18.74,Fixed Interest Rates,1002,72
6bef22c9-d2cd-4a8d-9f1f-b6280d985be4,Conventional Commercial Bank,2016-02-22,2018-11-22,13.0,Fixed Interest Rates,1004,71
1612f121-605f-4f35-a24e-ff737d0f6460,Conventional Commercial Bank,2006-10-28,2011-11-01,21.0,Floating Interest Rates,1830,0
e31a9dcb-cddd-497e-bc88-a9a66c98c092,Conventional Commercial Bank,2017-01-30,2018-01-29,6.0,Fixed Interest Rates,364,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Commercial Bank,2015-04-05,2023-06-02,11.75,Fixed Interest Rates,2980,57
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Commercial Bank,2017-09-24,2022-09-24,13.0,Floating Interest Rates,1826,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2016-06-02,2023-06-02,21.02,Fixed Interest Rates,2556,57
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2014-10-31,2017-10-01,25.99,Fixed Interest Rates,1066,34
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2018-09-13,2019-09-13,43.96,Fixed Interest Rates,365,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2018-05-12,2018-09-12,39.78,Fixed Interest Rates,123,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2018-03-17,2018-09-17,30.0,Fixed Interest Rates,184,15
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2017-09-21,2018-03-21,30.0,Fixed Interest Rates,181,72
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2017-03-17,2017-09-17,30.0,Fixed Interest Rates,184,76
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Commercial Bank,2016-06-12,2018-12-12,14.4,Fixed Interest Rates,913,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2017-04-25,2017-07-25,44.97,Fixed Interest Rates,91,8
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2016-08-28,2017-02-28,30.0,Fixed Interest Rates,184,35
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2013-11-26,2016-10-26,23.15,Fixed Interest Rates,1065,38
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2016-02-26,2016-08-26,30.0,Fixed Interest Rates,182,36
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Commercial Bank,2015-08-01,2016-08-01,14.4,Fixed Interest Rates,366,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2015-08-20,2016-02-20,30.0,Fixed Interest Rates,184,12
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2015-02-16,2015-08-16,30.0,Fixed Interest Rates,181,16
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Commercial Bank,2015-02-01,2015-08-01,14.4,Fixed Interest Rates,181,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Conventional Rural Bank,2018-09-23,2019-09-23,19.2,Fixed Interest Rates,365,0
df797fa0-1a55-47c1-b50b-8a015ce72849,Financing Company,2018-10-08,2019-10-08,41.64,Fixed Interest Rates,365,0
38e639f5-45a7-4ccd-b59b-5ce55138ce5d,Conventional Commercial Bank,2018-09-17,2021-09-17,3.13,Fixed Interest Rates,1096,0
38e639f5-45a7-4ccd-b59b-5ce55138ce5d,Conventional Commercial Bank,2018-01-14,2019-01-14,6.0,Floating Interest Rates,365,0
555fbd3e-9487-4173-9bbb-722af40de6b6,Financing Company,2016-04-29,2019-04-29,27.07,Fixed Interest Rates,1095,0
555fbd3e-9487-4173-9bbb-722af40de6b6,Conventional Commercial Bank,2017-09-08,2019-09-08,21.5,Floating Interest Rates,730,0
555fbd3e-9487-4173-9bbb-722af40de6b6,Conventional Rural Bank,2018-07-07,2019-01-07,26.0,Fixed Interest Rates,184,0
555fbd3e-9487-4173-9bbb-722af40de6b6,Conventional Commercial Bank,2016-03-21,2018-03-21,14.4,Fixed Interest Rates,730,0
555fbd3e-9487-4173-9bbb-722af40de6b6,Financing Company,2015-10-23,2016-10-23,39.66,Fixed Interest Rates,366,0
555fbd3e-9487-4173-9bbb-722af40de6b6,Conventional Rural Bank,2015-05-24,2016-05-24,18.0,Fixed Interest Rates,366,39
555fbd3e-9487-4173-9bbb-722af40de6b6,Conventional Commercial Bank,2014-02-28,2017-02-28,13.2,Fixed Interest Rates,1096,0
