"loan_id","creditor_id","requested_date","payment_date","due_date","repayment_date","region_id","subdistrict_id","amount","volume","quality","loan_type","date","due_date2","interest","interest_type","tenure","days_past_due"
"9959","6ec0bb05-4769-4fbe-a2ce-70010291ad1d","4/23/2018 3:21","4/23/2018 5:30","6/11/2018 16:14","","6","127","200","14","68.9","Conventional Commercial Bank","7/6/2017","7/5/2021","6","Fixed Interest Rates","1460","0"
"9961","86369789-2f36-4628-88b8-d1fe1ceb971e","4/23/2018 3:48","4/23/2018 5:29","6/11/2018 16:14","5/26/2018 5:01","6","31","200","11","73.5","","","","","","",""
"9962","1721d9d7-2d5d-41a5-bcfd-3d596911af4c","4/23/2018 3:53","4/23/2018 5:31","6/11/2018 16:14","5/26/2018 0:00","6","4","200","","","Financing Company","5/6/2018","5/6/2019","27.48","Fixed Interest Rates","365","0"
"9964","c6d89458-0050-4bdb-9889-93c406fdd9f2","4/23/2018 3:57","4/24/2018 4:53","6/12/2018 14:35","","6","3","200","13","81.17","Conventional Commercial Bank","3/6/2016","3/6/2020","3.14","Fixed Interest Rates","1461","0"
"9965","f2b012cf-4f84-4754-aa4f-b002c802e054","4/23/2018 5:01","4/24/2018 4:53","6/12/2018 14:35","","6","124","200","13","73.77","Conventional Commercial Bank","1/28/2012","1/28/2015","8.64","Floating Interest Rates","1096","2104"
"9966","f665aa94-0776-46e6-b7d7-055538f9779f","4/23/2018 5:11","10/6/2018 7:00","6/29/2018 11:29","","6","125","200","17","78.6","Conventional Commercial Bank","6/9/2018","6/9/2019","6","Floating Interest Rates","365","0"
"9967","f675e5e6-dc3b-4ced-8908-7002d7931714","4/23/2018 5:47","4/24/2018 5:26","6/12/2018 14:35","5/25/2018 7:09","6","3","200","","","","","","","","",""
"9972","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","4/23/2018 5:58","","","","6","132","200","17","77.8","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"9973","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","4/23/2018 6:00","","","","6","38","200","15","74.7","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"9974","a745db89-8825-4027-a59e-efbd95bc42bb","4/23/2018 6:03","4/24/2018 4:53","6/12/2018 14:35","","6","10","200","15","75.1","Financing Company","11/26/2013","11/6/2016","31","Fixed Interest Rates","1076","0"
"9977","d4b5c726-af50-48eb-9dc0-1df05b23056a","4/23/2018 6:25","4/24/2018 5:24","6/12/2018 14:35","5/26/2018 0:00","6","3","200","9","72.47","Conventional Commercial Bank","10/27/2018","10/6/2019","58.95","Fixed Interest Rates","344","0"
"9979","418f3e3a-128e-4178-b018-1cdf24e0f30c","4/23/2018 7:10","4/24/2018 4:54","6/12/2018 14:35","5/25/2018 7:09","6","3","200","13","82.07","","","","","","",""
"9980","418f3e3a-128e-4178-b018-1cdf24e0f30c","4/23/2018 7:10","4/24/2018 4:54","6/12/2018 14:35","12/4/2018 6:24","6","52","200","12","76.87","","","","","","",""
"9982","1b1416f1-1b7d-4a98-8f5d-3fb93a2c120d","4/23/2018 8:22","4/24/2018 4:54","6/12/2018 14:35","5/25/2018 7:09","6","0","300","12","70.9","","","","","","",""
"9983","f26c32b7-97b4-47bc-9a1c-a02d5cf1759b","4/23/2018 8:47","9/6/2018 7:08","6/28/2018 12:01","","6","118","200","13","80.18","","","","","","",""
"9984","fc290df7-ae01-4d55-89fb-7aa074dc026b","4/23/2018 9:27","10/6/2018 7:29","6/29/2018 12:22","","2","18","200","14","81","Conventional Commercial Bank","4/28/2018","10/28/2018","14.4","Fixed Interest Rates","183","5"
"9986","b1ae628a-3af7-4078-b855-d8f8c5d19baf","4/23/2018 9:47","4/24/2018 4:53","6/12/2018 14:35","","6","38","200","14","80.73","Conventional Commercial Bank","9/22/2017","9/22/2018","3.24","Fixed Interest Rates","365","41"
"9989","d311e447-ea29-4048-a616-a715aa61babe","4/23/2018 9:55","4/24/2018 4:54","6/12/2018 14:35","","6","49","300","10","70.73","Conventional Commercial Bank","8/31/2018","8/30/2022","6","Fixed Interest Rates","1460","0"
"9992","b8b46e20-c6f2-44fc-ac21-0ed7417afe7d","4/23/2018 11:53","4/24/2018 4:54","6/12/2018 14:35","","6","154","200","12","75.1","","","","","","",""
"9993","32a1354a-604a-4203-a80d-71c9d145644b","4/23/2018 12:44","4/24/2018 4:53","6/12/2018 14:35","","6","33","200","13","80.4","","","","","","",""
"9994","32a1354a-604a-4203-a80d-71c9d145644b","4/23/2018 12:44","4/24/2018 4:53","6/12/2018 14:35","","6","94","200","14","80.6","","","","","","",""
"9995","d20b0ba7-19b2-4371-9602-e09d82d3ab43","4/23/2018 12:46","4/24/2018 5:24","6/12/2018 14:35","","6","31","500","14","74.7","","","","","","",""
"9996","54322a82-5179-4c6f-848b-aa3fe9efd727","4/23/2018 13:04","4/24/2018 5:24","6/12/2018 14:35","","6","140","200","15","75.55","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"10001","9becb0db-090e-40a4-8dfa-80e4e85a3237","4/23/2018 15:38","4/24/2018 4:53","6/12/2018 14:35","","6","154","200","13","80","","","","","","",""
"10004","f0205c66-8398-459b-9eee-77ac588f52e4","4/23/2018 15:55","4/24/2018 4:53","6/12/2018 14:35","","6","66","200","13","79.5","","","","","","",""
"10005","10f62331-049b-4aab-9d68-000f97c12bf8","4/23/2018 20:14","4/24/2018 4:53","6/12/2018 14:35","5/25/2018 0:00","6","3","100","","","Conventional Commercial Bank","6/8/2018","6/8/2023","11.04","Fixed Interest Rates","1826","0"
"10006","35b84c2d-3aad-4bd0-bfb0-3ed3d5f61bdf","4/23/2018 21:50","4/24/2018 4:54","6/12/2018 14:35","5/25/2018 4:50","6","76","200","13","76.8","Conventional Commercial Bank","5/1/2015","10/31/2015","4.04","Fixed Interest Rates","183","0"
"10007","f0cf08c9-fbe6-406b-9d2e-2300c0a6e8ec","4/23/2018 23:31","4/24/2018 5:24","6/12/2018 14:35","","6","66","200","13","75.385","","","","","","",""
"10010","4b1f47e4-d705-4001-a4c6-57673f41dde3","4/24/2018 2:59","4/24/2018 3:03","6/12/2018 3:09","5/12/2018 0:00","6","3","100","","","","","","","","",""
"10011","ae046e00-d149-4cb0-a0d0-735d7a2fcd41","4/24/2018 3:08","4/24/2018 4:53","6/12/2018 14:35","","6","125","200","11","75.3","Conventional Commercial Bank","6/22/2018","6/22/2019","6","Floating Interest Rates","365","0"
"10013","6ec0bb05-4769-4fbe-a2ce-70010291ad1d","4/24/2018 3:50","4/24/2018 4:54","6/12/2018 14:35","6/21/2018 7:22","6","3","100","9","79.1","Conventional Commercial Bank","7/6/2017","7/5/2021","6","Fixed Interest Rates","1460","0"
"10014","0cd4f5ba-6573-4ef8-8ca8-94ffb158f930","4/24/2018 5:13","4/24/2018 5:26","6/12/2018 14:35","","6","40","200","14","74.4","Financing Company","4/2/2018","11/2/2020","18.84","Fixed Interest Rates","945","0"
"10016","6fe0d910-f6e9-4b1b-975c-98c4a1ffbfb8","4/24/2018 5:39","","","","6","114","100","","","Financing Company","7/11/2010","6/11/2014","24.17","Fixed Interest Rates","1431","262"
"10018","27ec7302-20b6-4495-a318-7b2ba2b832a1","4/24/2018 6:29","","","","6","91","200","","","","","","","","",""
"10019","27ec7302-20b6-4495-a318-7b2ba2b832a1","4/24/2018 6:31","","","","6","1","100","","","","","","","","",""
"10020","4dd04458-8147-43ef-b774-fca6d7b94549","4/24/2018 6:35","10/6/2018 7:00","6/29/2018 11:29","","6","112","200","14","78.96","","","","","","",""
"10023","ce60d9f2-a9be-4cf3-a7b6-48324701e9bb","4/24/2018 6:51","","","6/11/2018 5:22","6","0","300","11","77.7","","","","","","",""
"10025","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","4/24/2018 7:07","10/6/2018 7:00","6/29/2018 11:29","","6","0","200","13","80.3","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"10026","09e77d10-1118-4a92-9008-98c6bd8b7187","4/24/2018 7:14","4/26/2018 7:28","6/14/2018 12:58","","6","1","100","13","78.65","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"10027","09e77d10-1118-4a92-9008-98c6bd8b7187","4/24/2018 7:14","4/26/2018 7:28","6/14/2018 12:58","","6","4","500","12","79.21","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"10028","581ceea7-1ff3-4fe1-9de8-b2de29bc58ef","4/24/2018 7:17","4/26/2018 7:29","6/14/2018 12:58","","6","125","200","13","80.2","Conventional Commercial Bank","12/22/2017","1/1/2023","21","Fixed Interest Rates","1836","0"
"10029","55ac7cf5-13cb-4726-a334-e1c52cb224f3","4/24/2018 7:19","4/26/2018 7:29","6/14/2018 12:58","","6","125","200","14","73.1","","","","","","",""
"10030","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","4/24/2018 7:23","","","","6","115","200","13","78.8","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"10035","482fcc24-416e-460a-98b5-f2715ef198dd","4/24/2018 11:10","4/26/2018 7:28","6/14/2018 12:58","","6","31","200","15","79.7","Conventional Commercial Bank","8/23/2018","8/23/2019","6","Floating Interest Rates","365","0"
"10036","482fcc24-416e-460a-98b5-f2715ef198dd","4/24/2018 11:11","4/26/2018 7:28","6/14/2018 12:58","5/25/2018 7:09","6","8","200","","","Conventional Commercial Bank","8/23/2018","8/23/2019","6","Floating Interest Rates","365","0"
"10037","ca88d723-2432-422e-9732-dff6affa0fd8","4/24/2018 11:59","10/6/2018 7:00","6/29/2018 11:29","6/29/2018 0:00","6","112","200","","","","","","","","",""
"10043","a11b5ae6-da4b-4838-9075-955d52e5f6cd","4/24/2018 15:50","10/6/2018 7:17","6/29/2018 11:29","7/19/2018 4:56","6","13","300","3","79.6","Financing Company","5/18/2018","5/18/2023","19.09","Fixed Interest Rates","1826","0"
"10047","ce4d8822-5e7b-4b58-acec-69ca53398d04","4/24/2018 17:51","9/6/2018 6:19","6/28/2018 12:01","","6","76","200","14","76.6","","","","","","",""
"10048","fdbe95b6-73ce-4512-9535-16e5cc96a7c0","4/24/2018 20:13","","","","6","33","200","13","79.1","","","","","","",""
"10049","927dd1b9-54d2-42d2-b63b-0a29a3a42edb","4/24/2018 23:15","","","","6","114","100","14","80.9","Conventional Commercial Bank","7/29/2018","7/29/2019","6","Floating Interest Rates","365","0"
"10054","b15c8c91-78e8-45de-9b1b-eca054394a91","4/25/2018 7:24","","","","6","38","200","14","76.9","Financing Company","9/14/2018","10/7/2018","2.95","Fixed Interest Rates","23","0"
"10055","b15c8c91-78e8-45de-9b1b-eca054394a91","4/25/2018 7:24","","","","6","38","200","15","77.91","Financing Company","9/14/2018","10/7/2018","2.95","Fixed Interest Rates","23","0"
"10056","0680a8c1-30cb-4d52-afa2-a50f9f5ae073","4/25/2018 8:12","","","5/26/2018 8:21","6","67","200","17","78.3","Conventional Commercial Bank","10/7/2017","10/7/2018","3.19","Fixed Interest Rates","365","0"
"10057","0680a8c1-30cb-4d52-afa2-a50f9f5ae073","4/25/2018 8:12","9/6/2018 6:39","6/28/2018 12:01","2/4/2018 0:00","6","36","200","","","Conventional Commercial Bank","10/7/2017","10/7/2018","3.19","Fixed Interest Rates","365","0"
"10059","54322a82-5179-4c6f-848b-aa3fe9efd727","4/25/2018 15:03","","","","6","178","200","15","77.61","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"10060","54322a82-5179-4c6f-848b-aa3fe9efd727","4/25/2018 15:09","","","","6","38","200","15","77.46","Conventional Commercial Bank","12/21/2013","12/21/2016","12","Fixed Interest Rates","1096","0"
"10061","4974e6bf-eda1-402a-b340-0100a9f0b29d","4/25/2018 17:37","9/6/2018 6:09","6/28/2018 14:22","6/16/2018 0:00","2","3","100","","","Conventional Commercial Bank","8/14/2017","8/14/2020","9.6","Fixed Interest Rates","1096","0"
"10062","280ec84f-f755-4914-ac67-6b51887f0f1a","4/26/2018 1:35","7/6/2018 5:03","6/26/2018 13:20","7/20/2018 4:29","6","112","200","12","69.5","Conventional Commercial Bank","1/23/2015","7/23/2015","4.04","Fixed Interest Rates","181","0"
"10065","29f4d10a-dc96-4a51-99d1-1f7a42e7cbba","4/26/2018 5:27","9/6/2018 6:11","6/28/2018 14:22","","2","112","200","14","81.6","Conventional Commercial Bank","4/28/2018","4/28/2019","8","Floating Interest Rates","365","5"
"10067","24ce9b34-1b58-4aa1-a099-7f7bc4742dae","4/26/2018 6:17","10/6/2018 7:07","6/29/2018 11:29","","6","132","200","12","77.7","Conventional Commercial Bank","3/19/2016","3/19/2019","6","Floating Interest Rates","1095","0"
"10068","09e77d10-1118-4a92-9008-98c6bd8b7187","4/26/2018 6:33","","","","6","22","200","14","79.81","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"10069","f675e5e6-dc3b-4ced-8908-7002d7931714","4/26/2018 7:10","","","","6","38","200","16","76.86","","","","","","",""
"10070","f059bce9-1709-4715-ad1e-510e279a32b3","4/26/2018 7:14","","","","6","38","200","13","73.11","","","","","","",""
"10072","83d3a30c-12c6-4b53-a044-5efadd4b594a","4/26/2018 7:33","4/26/2018 7:36","6/14/2018 12:58","4/29/2018 0:00","6","132","200","","","","","","","","",""
"10073","e99eac67-e28f-4066-9d86-f0c37495a245","4/26/2018 7:39","","","","6","96","200","13","79.2","","","","","","",""
"10075","f665aa94-0776-46e6-b7d7-055538f9779f","4/26/2018 8:38","11/6/2018 5:02","2/4/2018 17:02","","6","17","200","16","77.75","Conventional Commercial Bank","6/9/2018","6/9/2019","6","Floating Interest Rates","365","0"
"10077","8865c170-7433-4132-a667-944051bd6b3f","4/26/2018 9:47","","","12/4/2018 6:20","6","112","200","12","79.23","Conventional Commercial Bank","11/26/2016","11/26/2017","6","Floating Interest Rates","365","0"
"10080","b15c8c91-78e8-45de-9b1b-eca054394a91","4/26/2018 11:11","","","","6","112","200","15","74.7","Financing Company","9/14/2018","10/7/2018","2.95","Fixed Interest Rates","23","0"
"10081","5673b7d4-fa2f-4bcb-adc9-91eaa082c472","4/26/2018 11:48","5/20/2018 3:36","7/12/2018 2:26","11/1/2019 0:00","6","6","200","3","73.7","Financing Company","12/1/2017","12/5/2020","40","Fixed Interest Rates","1100","0"
"10083","4c2e2fad-29cb-4d1c-b091-f9b2194c5eb6","4/26/2018 12:38","","","","2","17","200","10","81.5","","","","","","",""
"10085","418f3e3a-128e-4178-b018-1cdf24e0f30c","4/26/2018 13:22","7/6/2018 4:56","6/26/2018 13:20","12/4/2018 6:25","6","21","200","12","75.4","","","","","","",""
"10087","3a49fcef-d1f7-47b9-aa32-2745173c45bd","4/26/2018 15:33","9/6/2018 6:08","6/28/2018 14:22","","2","0","200","13","81.5","Conventional Commercial Bank","11/30/2017","11/29/2018","6","Floating Interest Rates","364","0"
"10088","fdbe95b6-73ce-4512-9535-16e5cc96a7c0","4/26/2018 19:02","","","","6","40","200","13","80.2","","","","","","",""
"10089","839f4083-a3a6-4a6d-81db-c79af3691ff6","4/27/2018 2:37","10/6/2018 7:10","6/29/2018 11:29","","6","4","300","14","77.8","Conventional Commercial Bank","12/17/2017","1/1/2023","21","Fixed Interest Rates","1841","0"
"10090","839f4083-a3a6-4a6d-81db-c79af3691ff6","4/27/2018 2:38","","","","6","13","300","15","78.25","Conventional Commercial Bank","12/17/2017","1/1/2023","21","Fixed Interest Rates","1841","0"
"10092","80bde884-2f1e-4419-a8e3-e3edc691fcea","4/27/2018 7:33","12/6/2018 6:48","4/4/2018 3:38","","6","53","500","13","79.67","Conventional Commercial Bank","10/1/2018","10/1/2019","6","Floating Interest Rates","365","0"
"10093","b15c8c91-78e8-45de-9b1b-eca054394a91","4/27/2018 11:26","","","","6","49","200","14","76.8","Financing Company","9/14/2018","10/7/2018","2.95","Fixed Interest Rates","23","0"
"10094","6ec0bb05-4769-4fbe-a2ce-70010291ad1d","4/27/2018 11:31","7/6/2018 4:56","6/26/2018 13:20","1/3/2019 6:23","6","3","100","12","70.65","Conventional Commercial Bank","7/6/2017","7/5/2021","6","Fixed Interest Rates","1460","0"
"10096","105f5dbc-cc36-4400-a5d9-429981c7c14a","4/27/2018 13:08","","","6/22/2018 1:02","6","9","200","16","71.08","Conventional Commercial Bank","12/16/2017","12/16/2020","6","Floating Interest Rates","1096","0"
"10099","286764a5-5b39-4813-962f-33f9753bc14b","4/27/2018 19:59","9/6/2018 6:08","6/28/2018 14:22","11/3/2018 7:42","2","101","500","13","80","Conventional Commercial Bank","10/5/2015","4/5/2016","11.4","Fixed Interest Rates","183","0"
"10100","286764a5-5b39-4813-962f-33f9753bc14b","4/27/2018 19:59","9/6/2018 6:08","6/28/2018 14:22","12/4/2018 6:39","2","38","200","14","66.7","Conventional Commercial Bank","10/5/2015","4/5/2016","11.4","Fixed Interest Rates","183","0"
"10102","acb9d47c-fda7-4cda-a13f-7abba29a503e","4/27/2018 23:22","11/6/2018 5:02","2/4/2018 17:02","9/4/2018 3:42","6","83","500","","","","","","","","",""
"10104","196e25b9-bd4d-4a40-8289-fb7e56ffcdbb","4/28/2018 2:26","7/6/2018 5:00","6/26/2018 13:20","6/14/2018 0:00","6","132","200","","","Conventional Commercial Bank","10/18/2018","11/26/2018","22.22","Fixed Interest Rates","39","0"
"10105","196e25b9-bd4d-4a40-8289-fb7e56ffcdbb","4/28/2018 2:26","7/6/2018 5:00","6/26/2018 13:20","","6","78","200","9","70.37","Conventional Commercial Bank","10/18/2018","11/26/2018","22.22","Fixed Interest Rates","39","0"
"10106","10fdbcd5-373d-4fb3-8fe1-5b5736a4a715","4/28/2018 4:06","","","","6","29","200","11","80.1","","","","","","",""
"10108","982fbb75-a004-4a67-801a-411d29b4ec2a","4/28/2018 12:03","5/15/2018 9:37","5/5/2018 15:14","6/17/2018 0:00","2","33","200","","","Financing Company","8/25/2014","11/25/2015","39.67","Fixed Interest Rates","457","38"
"10109","a66069fb-c1d2-4a97-a37e-ef431376c7c3","4/28/2018 12:25","7/6/2018 4:58","6/26/2018 13:20","1/3/2019 0:00","6","41","200","","","Conventional Commercial Bank","6/22/2015","2/21/2022","7","Fixed Interest Rates","2436","4"
"10118","839f4083-a3a6-4a6d-81db-c79af3691ff6","4/30/2018 7:22","10/6/2018 7:10","6/29/2018 11:29","","6","4","300","15","81.18","Conventional Commercial Bank","12/17/2017","1/1/2023","21","Fixed Interest Rates","1841","0"
"10119","8865c170-7433-4132-a667-944051bd6b3f","4/30/2018 8:47","9/6/2018 6:42","6/28/2018 12:01","","6","79","200","11","76.3","Conventional Commercial Bank","11/26/2016","11/26/2017","6","Floating Interest Rates","365","0"
"10120","8865c170-7433-4132-a667-944051bd6b3f","4/30/2018 8:48","9/6/2018 6:42","6/28/2018 12:01","","6","3","200","11","78","Conventional Commercial Bank","11/26/2016","11/26/2017","6","Floating Interest Rates","365","0"
"10121","0147ee5c-37fd-4cbc-b320-99b33c0b2fea","4/30/2018 11:02","7/6/2018 4:51","6/26/2018 13:20","1/7/2019 0:00","6","3","200","0","100","Conventional Commercial Bank","5/29/2018","7/29/2018","14.5","Fixed Interest Rates","61","34"
"10123","0147ee5c-37fd-4cbc-b320-99b33c0b2fea","4/30/2018 15:16","7/6/2018 4:51","6/26/2018 13:20","1/7/2019 0:00","6","112","200","0","100","Conventional Commercial Bank","5/29/2018","7/29/2018","14.5","Fixed Interest Rates","61","34"
"10124","09e77d10-1118-4a92-9008-98c6bd8b7187","4/30/2018 15:57","9/6/2018 6:23","6/28/2018 12:01","8/11/2018 1:56","6","33","200","","","Conventional Commercial Bank","10/18/2014","10/18/2015","3.71","Fixed Interest Rates","365","0"
"10125","482fcc24-416e-460a-98b5-f2715ef198dd","5/1/2018 2:38","9/6/2018 6:23","6/28/2018 12:01","","6","0","200","14","81","Conventional Commercial Bank","8/23/2018","8/23/2019","6","Floating Interest Rates","365","0"
"10126","b97317e1-f3d1-4c19-8eaa-7165cf587e34","5/1/2018 10:57","11/6/2018 5:02","2/4/2018 17:02","","6","3","200","13","79.15","","","","","","",""
"10130","a2d2ac5c-2e0e-4f0a-aa7f-a5192d741d39","1/6/2018 5:00","10/6/2018 7:28","6/29/2018 12:22","","2","20","200","14","77","Financing Company","2/26/2018","11/29/2019","17.27","Fixed Interest Rates","641","404"
"10131","a2d2ac5c-2e0e-4f0a-aa7f-a5192d741d39","1/6/2018 5:04","10/6/2018 7:28","6/29/2018 12:22","12/4/2018 0:00","2","31","200","","","Financing Company","2/26/2018","11/29/2019","17.27","Fixed Interest Rates","641","404"
"10132","e1830dc6-f7fb-4ced-92ac-0b7df7f61f0a","1/6/2018 5:04","9/6/2018 6:11","6/28/2018 14:22","","2","0","200","12","82","Conventional Commercial Bank","4/23/2018","4/23/2021","6","Floating Interest Rates","1096","0"
"10135","e1830dc6-f7fb-4ced-92ac-0b7df7f61f0a","2/6/2018 16:01","9/6/2018 6:07","6/28/2018 14:22","6/17/2018 0:00","2","58","200","","","Conventional Commercial Bank","4/23/2018","4/23/2021","6","Floating Interest Rates","1096","0"
"10136","ce60d9f2-a9be-4cf3-a7b6-48324701e9bb","3/6/2018 0:54","9/6/2018 6:42","6/28/2018 12:01","6/29/2018 5:52","6","151","200","11","77.9","","","","","","",""
"10137","1721d9d7-2d5d-41a5-bcfd-3d596911af4c","3/6/2018 6:14","10/6/2018 7:10","6/29/2018 11:29","","6","38","200","11","75.15","Financing Company","5/6/2018","5/6/2019","27.48","Fixed Interest Rates","365","0"
"10140","e790d45b-c2c6-4cbb-8bb9-769df57b76aa","4/6/2018 2:16","7/6/2018 4:59","6/26/2018 13:20","","6","154","200","11","73.2","","","","","","",""
"10141","acb9d72f-c570-4fe6-ac4a-e25627bf3c7d","4/6/2018 10:50","5/14/2018 5:07","5/5/2018 3:55","5/7/2018 5:56","6","21","200","","","","","","","","",""
"10146","f675e5e6-dc3b-4ced-8908-7002d7931714","6/6/2018 1:28","10/6/2018 7:00","6/29/2018 11:29","","6","91","200","16","79.48","","","","","","",""
"10149","f059bce9-1709-4715-ad1e-510e279a32b3","6/6/2018 5:12","5/18/2018 6:28","8/4/2018 14:53","6/22/2018 0:00","6","91","200","","","","","","","","",""
